eventid,iyear,imonth,iday,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nwound
200001300005,2000,1,30,110,Lebanon,10,Middle East & North Africa,Dibil,,,"01/30/2000: The Commander of the South Lebanese Army’s Western Brigade, Colonel 'Aqil Hashim, was killed by an explosive device outside his home in Dibil. Hizballah claimed responsibility for the attack.",1,0,1,Assassination,17,Terrorists/Non-State Militia,Hezbollah,6,Explosives,1,0
200001300006,2000,1,30,186,Sri Lanka,6,South Asia,Polgahawela,7.328847,80.304697,"01/30/2000: A bomb exploded at the back of a bus as the bus was headed towards Colombo in Sri Lanka.  The explosion occurred when the bus was in  Polgahawela in Kurunegala district, injuring at least 16 people.  Though there was no claim of responsibility, Liberation Tigers of Tamil Eelam (LTTE) rebels were being blamed for the attack.  It is unconfirmed if the LTTE were the actual peopertrators.  The extent of property damage, if any, is unknown.",1,0,3,Bombing/Explosion,19,Transportation,Liberation Tigers of Tamil Eelam (LTTE),6,Explosives,0,16
200001310003,2000,1,31,92,India,6,South Asia,Atharobola,23.610792,91.445885,"1/31/2000: Unidentified armed insurgents stopped at jeep at Atharobolla in Tripura, India.  The assailants opened fire on the passengers, wounding two of them.  The assailants also kidnapped three of the passengers.",1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Insurgents,5,Firearms,0,2
200002020004,2000,2,1,159,Peru,3,South America,Unknown,,,"2/1/2000: Masked assailants shot three park rangers in a reserve for vicuna in the central Andes, Peru.  The rangers had their hands bound and were shot with a single bullet to the head, a trademark of the rebel group Shining Path.",1,0,2,Armed Assault,14,Private Citizens & Property,Shining Path (SL),5,Firearms,3,0
200002030001,2000,2,3,186,Sri Lanka,6,South Asia,Colombo,6.941837,79.861687,"02/03/2000: Three people were wounded when a bomb exploded on a bus in Colombo, Sri Lanka. Officials suspected the Liberation Tigers of Tamil Eelam (LTTE) of carrying out this attack.",1,0,3,Bombing/Explosion,19,Transportation,Liberation Tigers of Tamil Eelam (LTTE),6,Explosives,0,3
200002030002,2000,2,3,1003,Kosovo,9,Eastern Europe,Mitrovica,42.880888,20.867213,"02/03/2000: Unidentified Albanian perpetrators threw a bomb at a café in Kosovska Mitrovica, Serbia. The explosion injured ten Serbian youths and damaged the café.",1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives,0,10
200002030003,2000,2,3,1003,Kosovo,9,Eastern Europe,Cubrelj,42.727325,20.724618,"02/03/2000: Unidentified Albanian perpetrators fired a rocket at a United Nations bus in Kosovska Mitrovica, Serbia, killing two injuring three. The bus, which was transporting Serbs, was damaged in the attack.",1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives,2,3
200002040001,2000,2,4,45,Colombia,3,South America,Puerto Asis,0.49765,-76.49768,"2/4/2000: A car exploded in front of the Guirama hotel in Puerto Asis, Colombia.  The car was holding approximately 40 kilograms of dynamite.  Two people were killed, including a 6 year old boy, and at least four were injured in the explosion.  The hotel was destroyed and several surrounding buildings were damaged.  Authorities believe that the Revolutionary Armed Forces of Colombia (FARC) are responsible for the attack.  Source speculate that the attack may have been in protest of government attempts to destroy coca  crops.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC),6,Explosives,2,4
200002050001,2000,2,5,94,Iran,10,Middle East & North Africa,Tehran,35.724533,51.40519,"02/05/2000: The Mujahidin-e-Khalq bombed the Ali Khamene'i Spiritual Palace in Tehran, Iran. One person was killed and five were injured in the attack.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Mujahedin-e Khalq (MEK),6,Explosives,1,5
200002050002,2000,2,5,94,Iran,10,Middle East & North Africa,Tehran,35.724533,51.40519,"02/05/2000: The Mujahidin-e-Khalq bombed the office of President Khatami in Tehran, Iran, killing one and injuring four.",1,0,3,Bombing/Explosion,2,Government (General),Mujahedin-e Khalq (MEK),6,Explosives,1,4
200002050004,2000,2,5,153,Pakistan,6,South Asia,Hyderabad,25.389288,68.357338,"2/5/2000: A bomb exploded on a passenger train a few minutes after it pulled out of the station at Hyderabad, Pakistan.  The train was headed east for Mirpurkhas.  Four people were killed, and at least 15 were critically injured.  The incident coincided with Kashmir Solidarity Day.  Pakistan blamed India's intelligence agency for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,4,15
200002070001,2000,2,7,235,Yugoslavia,9,Eastern Europe,Belgrade,44.818611,20.468056,"02/07/2000: Pavle Bulatovic, Yugoslavia’s Defense Minister, was assassinated at a restaurant, Belgrade, Yugoslavia. No group or individual claimed credit for this attack.",1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,1,2
200002070002,2000,2,7,167,Russia,9,Eastern Europe,Khabarousk,48.466667,135.1,"02/07/2000: Unidentified perpetrators tampered with a gas pipe in an apartment building in Khabarovsk, Russia. The explosion that followed reportedly killed 12 civilians.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,11,Sabotage Equipment,12,
200002080001,2000,2,8,92,India,6,South Asia,Gaichta-Dudsunbala,33.778175,76.576171,"02/08/2000: Unidentified assailants attacked the Indian Army soldiers in Gaichta-Dudsunbala, India. Four of the attackers were killed in subsequent fighting between the soldiers and the militants.",1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,4,
200002090001,2000,2,9,186,Sri Lanka,6,South Asia,Jaffna,9.666399,80.020477,"02/09/2000: A claymore land mine, planted by the Liberation Tigers of Tamil Eelam (LTTE), exploded while military troops were traveling in Nallur, Sri Lanka. Three soldiers were killed. After the blast, the miliary shot and skilled suspected LTTE rebels.",1,0,3,Bombing/Explosion,4,Military,Liberation Tigers of Tamil Eelam (LTTE),5,Firearms,9,
200002090002,2000,2,9,130,Mexico,1,North America,Tijuana,32.493683,-116.95295,"2/9/2000: At least four unidentified gunmen shot and killed Rodolfo Gallardo Hernandez, his spouse Marta Delgado, and his son Rodolfo Gallardo Delgado in Tijuana, Baja California, Mexico.  Rodolfo Gallardo Hernandez was a prominent lawyer in Tijuana, a political figure, and the former head of two  bar associations.  The victims were shot outside of their home; the assailants fired a minimum of 50 shots and used three different caliber weapons.  The personal security guard for the Canadian consul and a neighbor of the victims, Fernando Alcala, was also shot and killed in the attack.  The motive behind the attack is unclear.",1,0,2,Armed Assault,14,Private Citizens & Property,Gunmen,5,Firearms,4,0
200002100001,2000,2,10,92,India,6,South Asia,Bhaira,23.055626,88.252202,"02/10/2000: Two people were killed and four wounded when a bomb exploded on the Sealdah Express Train in Baira, near Calcutta, India. No group or individual claimed credit for this attack.",1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives,2,4
200002100003,2000,2,10,92,India,6,South Asia,Souch Palpora,34.135101,74.495056,"2/10/2000: Suspected separatist guerrillas entered a house and opened fire in Palpora, Jammu and Kashmir, India.  Six people were killed in the incident, including two civilian special police officers who were aiding counter-insurgency efforts.  One of the officers is identified as Ghulam Mohammed Reshi; the other is his daughter.  No group has claimed responsibility for the attack.",1,0,2,Armed Assault,3,Police,Guerrillas,5,Firearms,6,0
200002100006,2000,2,10,209,Turkey,10,Middle East & North Africa,Istanbul,41.106178,28.689863,"2/10/2000: A bomb exploded in front of a museum in Beyoglu district in Istanbul, Turkey.  The museum was dedicated to Mustafa Kemal Ataturk, the founder of the Republic.  Windows were broken and one woman was injured in the explosion.  The group known as the  Great Eastern Islamic Raiders Front (IBDA-C) called newspapers and claimed responsibility for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Great Eastern Islamic Raiders Front (IBDA-C),6,Explosives,0,1
200002110001,2000,2,11,110,Lebanon,10,Middle East & North Africa,Kafr Tibnit,33.353333,35.512778,"02/11/2000: Hizballah killed one Israeli Defense soldier and wounded two others in an attack on the army in Qal’at al-Shaquif, Tibnit, Lebanon.",1,0,2,Armed Assault,4,Military,Hezbollah,5,Firearms,1,2
200002120001,2000,2,8,186,Sri Lanka,6,South Asia,Colombo,6.941837,79.861687,"02/08/2000: The Liberation Tigers of Tamil Eelam (LTTE) are responsible for bombing two buses in Colombo, Sri Lanka, killing 3 people and injuring an additional 42 victims.  One bus was a Negombo-bound 34-seater luxury bus, where the blast occurred barely an hour after it had hit the road.  This incident was one of eight explosions of transportation targets within 30 days, conducted by LTTE who had been fighting for a separate Tamil state.  Sri Lanka's junior defense minister, Anuruddha Ratwatte, suspected that the LTTE was stepping up attacks in an effort to incite panic among civilians and commuters in particular.  Intelligence officials suspected that ""the militants' urgency to spread panic"" stemmed from a variety of new legislation including  the ""new regulatory pass system which the government [was] all set to enforce to check movement from the eastern provinces of Batticaloa and Trincomalee."" Under this legislation, every person moving from the east would have to fill an approved form before being given permission to travel to central and southern provinces.  The extent of property damage in this incident is unknown.",1,0,3,Bombing/Explosion,19,Transportation,Liberation Tigers of Tamil Eelam (LTTE),6,Explosives,3,42
200002130001,2000,2,13,1003,Kosovo,9,Eastern Europe,Mitrovica,42.880888,20.867213,"02/13/2000: In Mitrovica, Kosovo, an unknown gunmen shot and wounded two French soldiers from the NATO Kosovo Force (KFOR).",0,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,2
200002140002,2000,2,14,213,Uganda,11,Sub-Saharan Africa,Pabbo,2.997038,32.143426,02/14/2000: Members of the Lord's Resistance Army (LRA) killed four civillians and a Ugandan People's Defense Force soldier during an attack on a Pabbo camp in Uganda.,1,0,6,Hostage Taking (Kidnapping),4,Military,Lord's Resistance Army (LRA),13,Unknown,4,
200002150001,2000,2,15,160,Philippines,5,Southeast Asia,Danao,7.204961,124.791148,"02/15/2000: Members of the Moro Islamic Liberation Front (MILF) abducted four farmers and shot three to death while the other escaped. The farmers were abducted while they were on their way home to their farm in Sitio Danao, Barangay Malapag. Upon being kidnapped, they were taken to a camp near the Maridagao River and shot.",1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Moro Islamic Liberation Front (MILF),5,Firearms,3,0
200002150003,2000,2,15,44,China,4,East Asia,Beijing,39.905556,116.395833,"02/15/2000: An unidentified suicide bomber detonated his device in the Tiananmen Square in Beijing, China. The bomber was killed in the attack. Reports did not indicate if there were other injuries and/or casualties.",1,1,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,1,
200002160001,2000,2,16,160,Philippines,5,Southeast Asia,Jolo,6.050458,121.012245,"02/16/2000: Suspected members of the Abu Sayyaf Group (ASG) ambushed and shot to death a Filipino army sergeant when he was walking home to the town of Jolo from an army camp in the southern Philippines. They fired on him without warning, injuring three bystanders. The sergeant's name was Ruben Legazpi and he was assigned to the Engineering Task Force in Jolo town. The attack was most likely in response to the Philippine army's killing of six ASG rebels during a rescue operation two days earlier.",1,0,2,Armed Assault,4,Military,Abu Sayyaf Group (ASG),5,Firearms,1,3
200002160002,2000,2,16,202,Tajikistan,7,Central Asia,Dushanbe,38.552185,68.767441,"02/16/2000: Tajik Deputy Minister Shamsullo Dzhabirov was killed by a car bomb. Makhamadsaid Ubaidullayev, the mayor of Dushanbe, Tajikistan's capital city, was injured by the blast as well. No group claimed responsibility for the bombing, but it was suspected that an Islamic anti-government group was behind the attack and that the mayor of Dushanbe was the intended target.",1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives,1,1
200002160003,2000,2,16,59,Ecuador,3,South America,Guayaquil,-2.170832,-79.922359,"2/16/2000: A small bomb hidden in a video tape was sent to Telecentro television network in Guayaquil city, Ecuador.  It exploded, slightly wounding the network's news editor, Rafael Cuesta.  The network had received warnings from a group calling itself National Liberation Army (Ecuador); the group warned the network to change its pro-governmental perspective.  Authorities believe that the group may be responsible for the bombing, however the People's Combatant Group (GCP) also claimed responsibility.",1,0,3,Bombing/Explosion,10,Journalists & Media,National Liberation Army (Ecuador),6,Explosives,0,1
200002170001,2000,2,17,92,India,6,South Asia,Sumbal,34.225807,74.641022,"02/17/2000: Hizb-ul-Mujahidin (HM) claimed responsibility for killing Faiyaz Ahmad, a counter-insurgency unit commander, with a mine that was placed underneath his car. An associate was killed and two bodyguards were injured in the explosion as well. The attack occurred in the town of Sumbal located in India's northern Jammu and Kashmir State.",1,0,1,Assassination,4,Military,Hizbul Mujahideen (HM),6,Explosives,2,2
200002170002,2000,2,17,139,Namibia,11,Sub-Saharan Africa,Shinyungwe,-18.015169,20.869921,02/17/2000: National Union for the Total Independence of Angola (UNITA) rebels launched an attack in the village of Shinyungwe in Namibia. Between six and twelve people were abducted and four were killed before the rebels torched portions of the village.,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,National Union for the Total Independence of Angola (UNITA),5,Firearms,5,
